related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
davidsolomon,1200.3526749639655,0.35177453027139877,0.14893706185882832,0.25970562356014393,0.23536394793014956
davidtiomkin,484.3987361919289,0.3068893528183716,0.0,0.12249976158823035,0.15783182071825813
davidtownhallventuresgpivllc,48.011386999340424,0.18893528183716074,0.0,0.07667511470796493,0.11431515879042758
davidunitedfranchiseinvestorsgpllc,46.62005421169792,0.18789144050104384,0.0,0.07609956455955821,0.10852707081438023
davidwcproyaliigplp,344645.7705947629,0.7181628392484343,0.0,0.25370932173088967,0.3262830307666318
davidwprimegpvilp,42353060.175327115,0.9639874739039666,0.08712259615500177,0.4205456838451248,0.4798451370368415
davidyardscapitalopportunitiesgplp,16041418.489620866,0.9363256784968684,0.0,0.3304610412851044,0.4174120478774515
dboralmanagerllc,1155978.5707709088,0.6161273486430063,0.19688408644116215,0.4340253826976861,0.3348965703024762
deborahjackson,288432.64573966514,0.6967640918580376,0.08712259615500177,0.32083239129818486,0.3289203528735408
decilestartfundgpllc,76392.92923799505,0.4483298538622129,0.3663005191225414,0.512193127747415,0.3026333265798051
declankelly,58817.05802532923,0.5741127348643006,0.14893706185882832,0.33747929485974576,0.3177812841999711
deepakgaiaventuresigpllc,4068.5395611041304,0.4164926931106472,0.0,0.16499478654375713,0.20251859357173685
deniskchealthcaregpllc,53348.41278826003,0.569937369519833,0.0,0.21642361190371448,0.27045072191363567
dfwviigpllc,18718596.028548684,0.6884133611691023,0.0,0.34739839190862776,0.34378674126791
dominarimanagerllc,735600.0129907576,0.4257306889352819,0.4329437444549922,0.6111351666442222,0.3237112414155619
dorothyapefxigpllc,207483630.3596127,0.9906054279749478,0.0,0.3816209694431516,0.4862215900822412
dougjordan,17.834997237505576,0.15031315240083507,0.0,0.057562456829215985,0.08224564982299253
drewdrewsventuresholdingsllc,1.0791698475354754,0.04384133611691023,0.0,0.01351989961649985,0.02651517632921941
eacookstreetgpllc,3024444.86046817,0.8695198329853863,0.0,0.29711664900348705,0.38098582250650237
eagrandgpllc,250.860823418821,0.2766179540709812,0.0,0.10938752755968238,0.1391113994087942
edwarddelaney,14180.438899332852,0.48329853862212946,0.0,0.18994451326844983,0.2342988543700913
edwardicapitalalternativeinvestmentsllc,342688547.442728,0.894919972164231,0.14893706185882832,0.5107546083007036,0.5695507276371974
ericaparkrangerscapitalllc,2771.1919414478866,0.40396659707724425,0.0,0.1573226002375535,0.19200608086624435
ericbrachfeld,23478.64069724026,0.4900835073068894,0.08712259615500177,0.2707022540043198,0.2543322691357954
ericcadiansoftwaregpllc,1271942.9232648169,0.8016701461377871,0.0,0.2798057546411956,0.35182042201862723
erichellman,1.8925962304066537,0.06471816283924843,0.0,0.020118759680703487,0.038933562431056286
ericmigrefiigpllc,2692200.5261270464,0.8564718162839249,0.08712259615500177,0.36547256968614833,0.4103669223711353
etiumfundigpllc,10239.17912465126,0.4613778705636743,0.0,0.1834370033662645,0.22251610348207526
farooqabbasi,4207.472845189538,0.4060542797494781,0.14893706185882832,0.2847681517033959,0.23443228021133802
fcppartnersllc,118561.73303859407,0.5852470424495476,0.14893706185882832,0.3514889679319038,0.31147242289804905
fermiventuresllc,224.02502051771728,0.2698329853862213,0.0,0.1209441788859153,0.1419438198631757
finnnebularfundigpllc,722560.3587430186,0.755741127348643,0.08712259615500177,0.3391856550133935,0.3545028636406806
finnnebularfundiigpllc,4583207.90693476,0.8883089770354906,0.0,0.30542396719943843,0.3940422100807288
