related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
newtonventureguidesgpiillc,16085.931649358152,0.4835680751173709,0.0,0.1993741676078383,0.24350327329412363
nicolebostonseedcapitalfundvgpllc,862.671773154076,0.323943661971831,0.0,0.13619241399030388,0.16412220896565854
nulldreaventinc,0.5794725395662086,0.028169014084507043,0.0,0.0,0.018971325268124936
pacerpartnersmanageruasllc,8036.623459824151,0.4272300469483568,0.0,0.184383872522264,0.20107012039769068
patportmanagementllc,222.39700327958215,0.2535211267605634,0.0,0.10697887145616139,0.1272852286227849
patrickcook,6989501.422660914,0.8615023474178404,0.1140437169851399,0.4206922507523696,0.43482036401402685
peterartemiscapitalassociatesivllc,1994774.5182649393,0.8169014084507042,0.0,0.3035104148873094,0.3716187562627566
raptorcoinvestgpllc,720.5488852184841,0.26604068857589985,0.1949590218937863,0.2844387561069101,0.17999120897828794
reneevolutioncreditpartnerstradefinanceadvisorslp,203700.77264541897,0.6572769953051644,0.0,0.25421859277014275,0.30903074841664446
richardaudaxmanagementcompanynyllc,32496885.154162094,0.9248826291079812,0.0,0.3637981920132695,0.46362167939044296
richardglasswingventurestngpllc,1.4158433871262415,0.051643192488262914,0.0,0.009180687280075569,0.032158002475107764
richardrosen,3.787854541212617,0.07981220657276995,0.0,0.023958404628335872,0.046941885019296185
richardseamans,2.3163382488000814,0.0594679186228482,0.1949590218937863,0.1633271136228921,0.0869419948757213
robertasymmetriccapitalpartnersiigpllc,2961.9467165330316,0.36619718309859156,0.0,0.1628244007683429,0.18948763341652022
robertwaterlineventuresivgpllc,26.000242222212773,0.14553990610328638,0.0,0.061327828978206184,0.08473322676794517
rodrigobreakthroughenergyventuressafgpillc,590169.9688049385,0.7699530516431925,0.0,0.2771997244958848,0.3532194082165809
romwilson,286.62820286315747,0.26291079812206575,0.0,0.11243853947890442,0.13876610505424286
ronaldhighvistagpxlimitedpartnership,3883925.5911631593,0.8403755868544601,0.0,0.31790533869233173,0.3907848686143178
rwventuresgpillc,116.40070514466238,0.22535211267605634,0.0,0.0930799178738498,0.11371631019058918
salvatoreternullo,421.3849685428156,0.28169014084507044,0.0,0.12073975777724562,0.14465141340114984
sethklarman,3186.6881592164464,0.38028169014084506,0.0,0.16440388866897918,0.19887372465855652
socraticpartnersgpillc,7.743936665443059,0.107981220657277,0.0,0.0369698867294516,0.06035038391129498
stevenastrove,7539528.884963206,0.8685446009389671,0.0,0.3322354090929787,0.39161138135009316
stevenkarol,302325.2662127234,0.704225352112676,0.0,0.26274883916095687,0.3126942130677982
techpioneersgpllc,4.494408989524634,0.0892018779342723,0.0,0.026932134805012525,0.053034317032359765
tetyanalearnlaunchgpiiillc,34.823411103473155,0.15492957746478872,0.0,0.06743642203564743,0.08387369406217271
thomasgrape,544498.2709544633,0.534037558685446,0.25772180839315645,0.47516596317289095,0.3138178874891653
warrencjrstaleycapitalseriesopportunityfundgpllc,347.3668939077769,0.19248826291079812,0.1140437169851399,0.20663986375353693,0.13055458463147257
williammartingaleassetmanagementlp,372591095.06614244,0.9953051643192489,0.0,0.4164970921294305,0.5547810097808794
wincoveprivateholdingsiigplp,118566549.4921186,0.9741784037558685,0.1140437169851399,0.48185395157804695,0.5037292303947867
zacharycuriebioseedgpiillc,154.58386708452184,0.1971830985915493,0.1140437169851399,0.18918716846929418,0.14373615400614875
