related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
georgeuntappedmanagementllc,5.367969992412783,0.08932714617169374,0.0,0.038173439438360816,0.05666630008240126
glennesundayventuresgpillc,203773.10641010982,0.6809744779582366,0.0,0.25662099754147916,0.30792186899607277
gokulrajaram,545553.9247467758,0.7389791183294664,0.0,0.2773589896011668,0.3333361878895056
gregoryanorakventuresfundiiigpllc,6519511.285568827,0.8921113689095128,0.0,0.3295992920310879,0.4042220366749038
gregoryarchercapitalgroupivgpllc,37890746.317630395,0.9274941995359629,0.14972584627239743,0.48145166846200216,0.47122172575927485
gregorycostanoaventurepartnersvllc,708333.0438546349,0.7587006960556845,0.0,0.28285755998493933,0.3397632387172033
gregoryhollencrestcapitalmanagementllc,225.47264733745078,0.30974477958236657,0.0,0.11337971129046198,0.15412657835252908
gregorykubin,12263.251247242266,0.5232018561484919,0.0,0.19744048142989848,0.24535830552384705
gregorypacificinvestmentmanagementcompanyllc,137486244.31632426,0.8128383604021655,0.6911992163733688,0.9086728245773393,0.6109109142304674
groupincthesyndicate,9492.676668687316,0.5127610208816705,0.0,0.19204824774924936,0.2298834027743295
grovefundigpllc,110.39818557815157,0.25870069605568446,0.0,0.09843860056972614,0.12909091914103338
gusspanos,417752.5787299117,0.7180974477958236,0.0,0.27173829301899016,0.3339709876878325
harindersingh,202467.59834640456,0.679814385150812,0.0,0.2564856507645111,0.3039235883631556
heathredtreegpiillc,52.34551946494543,0.19605568445475638,0.0,0.08293296187586321,0.12112377052958459
helenaspecialinvestmentsfundispvgpllc,2767887.3813739326,0.44663573085846864,0.2559580248098155,0.5120363402879408,0.2935596699737558
hemdeepsuri,111670.36860941775,0.4312645011600928,0.5554097173546103,0.6594203974193585,0.3510811158654198
hershelamgpllc,64612.657871804935,0.46210363495746326,0.2559580248098155,0.4268534478394211,0.28224691492513165
holliehaynes,3862371.0006638584,0.8625290023201856,0.14972584627239743,0.43336670366302277,0.48520835133881096
homankeymakerfundigpllc,2563.2981257449514,0.43735498839907194,0.0,0.16448422704242902,0.1999037629205666
homopportunitymanagementllc,407984.35730392585,0.7157772621809745,0.0,0.27124004517082584,0.3225330372028532
howardoaktreerealestateopportunitiesfundixmortgageholdingsaggregatorlp,0.049098275033380524,0.0063805104408352666,0.0,0.00019803547329773054,0.007159563437567679
howardoaktreerealestateopportunitiesfundixreitmfaggregatorlp,0.049098275033380524,0.0063805104408352666,0.0,0.00019803547329773054,0.007159563437567679
hubertryan,1425863.2899024868,0.5474187935034802,0.5554097173546103,0.7130553659310481,0.40469026033743466
ianhathaway,555.7405990072533,0.351508120649652,0.0,0.1323210931453656,0.1783961602359443
iasvseedventuresmanagementcompanyllc,1.2724342035225675,0.04176334106728538,0.0,0.01647439660643625,0.03633312889337348
ifccapitalpartnersllc,21.153378458489215,0.15893271461716937,0.0,0.06442696510747996,0.09084253538724622
igbetterfuturemanagementllc,292.75423499072974,0.2900232018561485,0.0,0.1334179691444409,0.14912498206593
igventuresgpllc,772412.2573635607,0.43119757272889525,0.7902608905201378,0.8821272711042274,0.4173197669893733
impressionismcapitalgpillc,30.14054061000743,0.1740139211136891,0.0,0.07159773401020027,0.10078733760654426
inceptionstudiocapitalllc,422.76925525420046,0.33642691415313225,0.0,0.12657407713523275,0.16326600700509586
incthesyndicategroup,346768.10518976784,0.45823665893271465,0.14972584627239743,0.3826083218907778,0.2611654778466425
iontigfpartnersiillc,16065159.96341284,0.9222737819025522,0.0,0.3485907545621887,0.4225094098592792
ivpxviifgpllc,353.56250741744316,0.3236658932714617,0.0,0.1228192961823239,0.16167163306075133
jackaltcapitalgpiillc,20860999.505841974,0.9338747099767981,0.0,0.3540917696136289,0.4542412302923348
jacksonbagventuresfundigpllc,957002.2678122931,0.781322505800464,0.14972584627239743,0.40398558247216443,0.38849963076886374
jamescressetpartnersllc,1.0417198689350236,0.037122969837587005,0.14972584627239743,0.12309657510328868,0.07254874903390024
jamesdunford,9694.325962841633,0.23390371229698376,0.33835810410797157,0.4481086606505078,0.21795335065705937
jameshealy,8151707.150155335,0.9002320185614849,0.0,0.33430429491727964,0.45154981961802526
jamesnomadgpiillc,8895.718452725872,0.5104408352668214,0.0,0.19068065144764954,0.2401813017425734
jamespathwaymartellomanagementllc,4930261.908426647,0.7935034802784222,0.0,0.3468503201993037,0.3733032285026086
jamespcifmanagementllc,10023087.342414862,0.9106728538283063,0.0,0.3386562739588169,0.42131127387495104
jamespgofmanagementiillc,32270283.709139604,0.9489559164733179,0.0,0.3632787593678262,0.45667816493080665
jamesppefmanagementinvestorsllc,966166.5737279132,0.7784222737819025,0.0,0.28939449594532163,0.36794568886224854
jamesreinhardt,236746.8712480002,0.6577726218097448,0.14972584627239743,0.3745711410833647,0.38137766232512277
jamessweetwatersecondariesivgpllc,2565112.387613724,0.834106728538283,0.0,0.30995621444368393,0.3744497659977881
janewovenearthfundigpllc,8288317.542707534,0.9025522041763341,0.0,0.3346542752638659,0.40838477112715466
janewovenearthfundiigpllc,401317.57332460245,0.7146171693735499,0.0,0.2708930950867756,0.3364179661511858
jasoncalacanis,1796062.980337356,0.8109048723897911,0.0,0.30245094406903983,0.36347189553233455
jayaurora,864127.1029909058,0.7726218097447796,0.0,0.2870440518141299,0.34521966302259427
jeanfrancoisclavier,12454.11186560402,0.5179814385150812,0.14972584627239743,0.31255662118504146,0.2941315769346574
jedrockrosecapitalmanagementllc,363.3941523958219,0.3259860788863109,0.0,0.12339527032894088,0.1683872055651222
jeffreylu,0.5338514350220734,0.027842227378190254,0.0,0.008197032509592238,0.02558026969339494
jennabryant,232638.61559209818,0.677107501933488,0.2559580248098155,0.4538305965057659,0.3705652290568542
jeremythehousefundbreakoutixgpllc,78.57838436185169,0.22621809744779584,0.0,0.09135526510184078,0.11874227524790049
jeremythehousefundbreakoutxgpllc,378.81013942703436,0.32830626450116007,0.0,0.12426782718601737,0.16127468548008173
jeremythehousefundbreakoutxigpllc,460.86426422831767,0.339907192575406,0.0,0.12838681304963712,0.1637405206119406
jeremythehousefundbreakoutxiigpllc,17123660.97766887,0.9269141531322506,0.0,0.3499344448718372,0.4306654850904666
jeriavantecapitalpartnerssbicgpivllc,162360905.2351108,0.988399071925754,0.0,0.3973020572333445,0.5184900866878857
jessicahalogenventuresspvllc,1781328.046953975,0.8097447795823666,0.0,0.30227746926073523,0.3634079615368555
jessicamahwaymanagementllc,7664.510646907454,0.505800464037123,0.0,0.18754399516412082,0.23901900591084016
jicgcreditopportunitiesiiigpllc,131876395.90567058,0.984338747099768,0.0,0.4075193261088559,0.5084663097402353
jieaquilaxllc,0.09452833899247964,0.010440835266821345,0.0,0.0010907481068415858,0.012257559911440527
jiechen,148541169.29525194,0.9872389791183295,0.0,0.3954287248550663,0.5242850208006041
jillianjaccard,6970.426088533335,0.4953596287703016,0.0,0.1855453280279675,0.22793878918487143
jimbonfireventuresassociatesivllc,571.004062584973,0.3538283062645012,0.0,0.1328906489713216,0.19061340518684458
jimsasglobalgpillc,4551516.818968591,0.8735498839907193,0.0,0.322032242705862,0.3958002218158866
jocelyngoldfein,30104.968665014432,0.5794663573085846,0.0,0.23094765289298874,0.27952690690479026
johncurrentequitypartnersllc,42431.441242711575,0.548723897911833,0.0,0.24671303892731689,0.25967517569624204
johndavidsectionpartnersassociatesvllc,2023.0867916810803,0.4280742459396752,0.0,0.15950255549136028,0.2154499744533005
johndavidsectionventuresassociatesiillc,1426346.5146909703,0.8004640371229699,0.0,0.29759742407263734,0.36462757149905733
johnfisher,330564.740181104,0.6496519721577727,0.0,0.28140528612417004,0.3086510334304347
johnglobeadvisorsllc,45.881684982109086,0.18793503480278423,0.0,0.08021301612181321,0.10181012255192329
johngoldenpeakequityllc,8.336968691919791,0.10904872389791183,0.0,0.046232454014842855,0.0761050376609525
johnhollyventuresfundigpllc,23492.66183201525,0.5626450116009281,0.0,0.21112923463422353,0.26454665655462917
johninvictusgrowthpartnersiigpllc,52147.02018125846,0.34976798143851506,0.14972584627239743,0.342711744438244,0.23759819939325116
johnjsvkventuresfundigpllc,863002.7575472094,0.771461716937355,0.0,0.28701663438247166,0.3444682209498384
johnoffundigpllc,103.47960457575164,0.18329466357308585,0.2559580248098155,0.29137345628502764,0.16761376930007588
johnroos,29344.31447027615,0.5765661252900232,0.0,0.2158126378717369,0.2869479473071229
jollyvcllc,109.87328834727562,0.25754060324825984,0.0,0.09833914163594108,0.13112131782412273
jonathanting,2059.002328430156,0.42923433874709976,0.0,0.1598729382706605,0.20187507082200024
joncarloupwellinggpiillc,5722.863726601754,0.48259860788863107,0.0,0.18139315012015442,0.22501451101485234
jordiparramon,1276.3788635901142,0.40023201856148494,0.0,0.14980926206413261,0.20448781977015423
josephmontana,45.575917037567265,0.18677494199535963,0.0,0.08007522180383168,0.11557147094032794
joshhile,452544.97715973103,0.26653132250580047,0.2559580248098155,0.4739008454248379,0.21617901672149167
joshtroycapitalpartnersxgpllc,2842.939725880873,0.435614849187935,0.14972584627239743,0.28145196314288273,0.24538607604670568
joshuabloom,4049262.728806611,0.8665893271461717,0.0,0.31956999125030044,0.396406781471089
joshuacongruentventuresiiigpllc,4527605.667133449,0.8723897911832946,0.0,0.32192132267796436,0.3925678443480304
joshuahile,115678.81252402544,0.37746519721577726,0.4056838710822128,0.559967718494714,0.29023927271483274
juliaepventuresgpillc,1242.2754091966713,0.3990719257540603,0.0,0.14923940750174094,0.19077221988966198
juliehowwomeninvestiiigpllc,22454.51485097569,0.5591647331786543,0.0,0.21017751842955396,0.25714578451099857
julietlongitudeeastpartnersllc,59868766.0112452,0.9663573085846868,0.0,0.37629293389045515,0.46051663024562656
juniperocapitalmanagementllc,618073.6892555536,0.7482598607888631,0.0,0.27998718275611867,0.3342591081621854
junzhenlee,499196.34389391384,0.7320185614849188,0.0,0.2754889743589556,0.327275691161702
kahramonjuraboev,13368.104795172425,0.4338747099767981,0.2559580248098155,0.3936757636422861,0.2635840993545802
kameshraghavendra,1597836.6525196747,0.8051044083526682,0.0,0.2999882577532939,0.36052137787732463
katesondercapitaladvisorsiillc,41399.49576632199,0.5928074245939675,0.0,0.22306004724850323,0.27197260701117987
kazsazypsycapitalgplp,1063.5464298419213,0.39327146171693733,0.0,0.1459711545774716,0.18692364938297906
kellypond,154.12312814063662,0.2819025522041763,0.0,0.1054111611679051,0.13360270714068698
